13C,1H,Intensity
128.910003662109, 7.152076244354251, 5539.6328125
123.670005798339, 7.57945442199707, 3501.0517578125
122.77000427246, 7.08970403671265, 7080.84716796875
115.830001831054, 7.18499946594238, 7843.56640625
74.8699951171875, 5.197515964508059, 7080.98046875
65.370002746582, 4.5350546836853, -7953.94677734375
65.370002746582, 4.35098218917847, -8810.568359375
64.9900054931641, 3.9364287853241002, 29332.70703125
14.8500003814697, 2.5199999809265097, 14612.3603515625
