6917794	74376520	32
6917794	162903428	27
6917794	162860209	30
6917794	101751339	34
6917794	75040003	28
6917794	75040003	28
6917794	75040003	28
6917794	162819623	29
6917794	101316859	53
6917794	158273	39
6917794	162819486	32
6917794	163065540	29
6917794	53322607	50
6917794	11593647	62
6917794	85261296	30
6917794	74432255	70
6917794	163108158	59
6917794	77988703	51
6917794	77988703	51
6917794	163112340	29
6917794	163146681	44
6917794	21918080	14
6917794	162790009	30
6917794	74481262	30
6917794	163114387	43
6917794	162861550	29
6917794	13996678	30
6917794	72999473	33
6917794	85068937	31
6917794	3483302	32
6917794	3483302	32
6917794	73029167	36
6917794	163128121	30
6917794	163128121	30
6917794	161572	30
6917794	163028017	32
6917794	162896025	44
6917794	3017808	23
6917794	3301160	52
6917794	129834655	55
6917794	4064248	63
6917794	73318551	41
6917794	74052476	38
6917794	76450222	36
6917794	85435158	27
6917794	74052250	34
6917794	73818175	30
6917794	73818175	30
6917794	72997211	31
6917794	72828489	31
6917794	86038891	32
6917794	73806187	32
6917794	73806187	32
6917794	73753448	36
6917794	73082431	41
6917794	73082431	41
6917794	85276186	41
6917794	101304443	34
6917794	56667952	48
6917794	56667952	48
6917794	5318891	52
6917794	15081162	51
6917794	75026053	54
6917794	75026053	54
6917794	4359200	52
6917794	163111398	31
6917794	163109398	32
6917794	16750990	36
6917794	75033188	36
6917794	75033188	36
6917794	75033188	36
6917794	14213722	39
6917794	14213722	39
6917794	74218545	39
6917794	75954489	50
6917794	75954489	50
6917794	75954489	50
6917794	162883082	37
6917794	74051230	34
6917794	74051230	34
6917794	162819279	34
6917794	12774564	29
6917794	162819212	36
6917794	75971801	68
6917794	163028476	38
6917794	73075753	32
6917794	73075753	32
6917794	76021218	30
6917794	76021218	30
6917794	73837272	32
6917794	73837498	57
6917794	75034359	41
6917794	162934727	71
6917794	162892445	34
6917794	5318236	35
6917794	57381727	52
6917794	57381727	52
6917794	75597612	59
6917794	57412716	51
6917794	11597321	53
6917794	11597321	53
6917794	163029640	52
6917794	11662094	53
6917794	11662094	53
6917794	75069402	43
6917794	11010921	52
6917794	12997539	52
6917794	77912842	49
6917794	77912842	49
6917794	44481784	54
6917794	25058113	54
6917794	73316641	52
6917794	74336650	52
6917794	57384566	50
6917794	163111829	32
6917794	163111829	32
6917794	162917748	32
6917794	73810150	44
6917794	73810150	44
6917794	162815334	38
6917794	162819656	33
6917794	76460315	46
6917794	76460315	46
6917794	74075911	29
6917794	74075911	29
6917794	186861	44
6917794	74976726	44
6917794	77895741	33
6917794	78128473	44
6917794	46912659	43
6917794	46912659	43
6917794	46912659	43
6917794	76448634	47
6917794	13992721	40
6917794	163104683	34
6917794	32054	36
6917794	173156	27
6917794	163063499	48
6917794	163063499	48
6917794	76418324	48
6917794	72785813	34
6917794	4816	26
6917794	4816	26
6917794	73158282	44
6917794	73158282	44
6917794	73158282	44
6917794	76534660	39
6917794	76534660	39
6917794	163051233	30
6917794	163030373	38
6917794	73189545	29
6917794	73189545	29
6917794	73189545	29
6917794	75219030	25
6917794	75219030	25
6917794	73798996	28
6917794	73798996	28
6917794	73798996	28
6917794	14681765	67
6917794	14681765	67
6917794	75072131	48
6917794	75072131	48
6917794	75072131	48
6917794	76178865	31
6917794	75244393	36
6917794	75244393	36
6917794	75244393	36
6917794	75244393	36
6917794	162945605	34
6917794	163065469	31
6917794	85204900	32
6917794	72753368	35
6917794	72753368	35
6917794	72763153	56
6917794	73195919	31
6917794	73195919	31
6917794	73195919	31
6917794	73802216	30
6917794	74051487	32
6917794	5319684	40
6917794	10060948	60
6917794	14632991	32
6917794	162867317	33
6917794	162867317	33
6917794	72666521	28
6917794	101593501	27
6917794	22311	27
6917794	22311	27
6917794	22311	27
6917794	3470	27
6917794	74051509	28
6917794	74051509	28
6917794	74051509	28
6917794	10819	38
6917794	10819	38
6917794	75225002	35
6917794	72826602	36
6917794	76511396	47
6917794	74427712	32
6917794	14486925	42
6917794	73024360	50
6917794	73024360	50
6917794	73024360	50
6917794	73024360	50
6917794	162884080	52
6917794	85204671	25
6917794	74105487	53
6917794	117339	30
6917794	205681	28
6917794	124222283	55
6917794	9839852	72
6917794	74007409	28
6917794	74007409	28
6917794	102684	23
6917794	72754651	53
6917794	101414586	31
6917794	163046932	49
6917794	163046932	49
6917794	73836753	31
6917794	73818176	45
6917794	73818176	45
6917794	72666245	28
6917794	74026655	33
6917794	73876149	32
6917794	73876149	32
6917794	4350843	57
6917794	5318667	33
6917794	14707300	34
6917794	578398	33
6917794	14707303	33
6917794	14707303	33
6917794	72666243	29
6917794	85137241	29
6917794	85137241	29
6917794	14466863	29
6917794	73299294	49
6917794	14681769	34
6917794	73810149	44
6917794	73810149	44
6917794	73810149	44
6917794	54329935	39
6917794	75587323	37
6917794	162844253	37
6917794	162844253	37
6917794	162879015	39
6917794	163068934	31
6917794	162989258	30
6917794	163006953	31
6917794	163006953	31
6917794	74376474	37
6917794	260656	36
6917794	85107010	39
6917794	494439	39
6917794	85414358	33
6917794	75049124	31
6917794	73808508	50
6917794	102247100	46
6917794	77907380	37
6917794	77907380	37
6917794	77907381	32
6917794	163081583	33
6917794	273568	29
6917794	273568	29
6917794	273568	29
6917794	74338889	33
6917794	78385080	33
6917794	78385080	33
6917794	162978391	35
6917794	14486636	31
6917794	14486636	31
6917794	85211709	33
6917794	73818178	34
6917794	73809331	34
6917794	73809331	34
6917794	73802256	32
6917794	74051434	37
6917794	74051434	37
6917794	91496	31
6917794	162867139	33
6917794	162867139	33
6917794	91691547	25
6917794	3504626	32
6917794	3504626	32
6917794	3129320	27
6917794	325735	36
6917794	73836410	37
6917794	73836410	37
6917794	73836410	37
6917794	20979890	33
6917794	72666534	33
6917794	500415	32
6917794	500413	32
6917794	500419	31
6917794	3323003	34
6917794	85193289	59
6917794	3558279	33
6917794	72733389	32
6917794	163173368	37
6917794	56671114	35
6917794	56671114	35
6917794	75068672	34
6917794	75068672	34
6917794	75068672	34
6917794	74051837	31
6917794	74051837	31
6917794	72979741	45
6917794	73009495	31
6917794	73009495	31
6917794	101417485	30
6917794	74342670	35
6917794	56664437	36
6917794	56664437	36
6917794	5491742	52
6917794	14427425	50
6917794	354176	50
6917794	42607990	51
6917794	44260105	48
6917794	12108704	52
6917794	10061145	46
6917794	73836029	45
6917794	73836029	45
6917794	163139014	43
6917794	74973297	41
6917794	53463146	46
6917794	73039668	29
6917794	163115022	38
23446092	23446092	100
23446092	11957706	32
23446092	3024	2
23446092	7839	6
23446092	14503990	24
23446092	50899958	29
23446092	50899958	29
23446092	456387	22
23446092	21774505	26
23446092	495221	25
23446092	137843	6
23446092	74051368	39
23446092	71442208	18
23446092	562564	37
23446092	562564	37
23446092	163137014	36
23446092	12574163	32
23446092	78167205	47
23446092	5245928	26
23446092	76445682	45
23446092	73836307	35
23446092	73836011	39
23446092	54004088	36
23446092	54004088	36
23446092	163111517	35
23446092	1658	39
23446092	76032547	40
23446092	139291438	38
23446092	74051758	38
23446092	1665	36
23446092	1665	36
23446092	7746	18
23446092	73837799	38
23446092	73836985	37
23446092	78063566	38
23446092	2999	48
23446092	2999	48
23446092	4542	45
23446092	4542	45
23446092	4542	45
23446092	74052102	38
23446092	85160675	35
23446092	85160675	35
23446092	85160675	35
23446092	73818194	34
23446092	73818194	34
23446092	73818194	34
23446092	73818194	34
23446092	163113314	39
23446092	74408267	50
23446092	74408267	50
23446092	74408267	50
23446092	73880872	36
23446092	72738632	39
23446092	163086579	27
23446092	72835532	38
23446092	72835532	38
23446092	163112700	31
23446092	85111538	42
23446092	75059738	31
23446092	163111962	31
23446092	163143450	37
23446092	85246748	34
23446092	85246705	35
23446092	85246705	35
23446092	85246705	35
23446092	72756313	49
23446092	70696939	40
23446092	13658161	37
23446092	162992515	32
23446092	73193672	28
23446092	582240	27
23446092	13994061	44
23446092	102341997	46
23446092	372629	43
23446092	620391	44
23446092	73719330	41
23446092	5491947	30
23446092	5491947	30
23446092	163192253	29
23446092	85069478	27
23446092	71717803	28
23446092	73837908	28
23446092	558826	31
23446092	81184	23
23446092	81184	23
23446092	4486397	31
23446092	23072575	4
23446092	67521	3
23446092	23247411	26
23446092	229991	29
23446092	72806189	50
23446092	163018969	46
23446092	75288294	45
23446092	75288194	45
23446092	76523873	42
23446092	75309315	42
23446092	76513685	44
23446092	162942822	50
23446092	76381886	50
23446092	14543678	51
23446092	73019604	51
23446092	163078903	42
23446092	73837566	43
23446092	73321786	44
23446092	74080759	43
23446092	74202894	53
23446092	162858705	51
23446092	74376544	48
23446092	74376545	48
23446092	163090425	44
23446092	162853686	51
23446092	14191237	52
23446092	496073	45
23446092	496073	45
23446092	162995364	47
23446092	163111326	47
23446092	74376520	56
23446092	162903428	50
23446092	162860209	53
23446092	101751339	46
23446092	75040003	55
23446092	75040003	55
23446092	75040003	55
23446092	162819623	51
23446092	101316859	35
23446092	158273	45
23446092	162819486	44
23446092	163065540	40
23446092	53322607	31
23446092	11593647	33
23446092	85261296	42
23446092	74432255	36
23446092	163108158	35
23446092	77988703	38
23446092	77988703	38
23446092	163112340	42
23446092	163146681	39
23446092	21918080	30
23446092	162790009	54
23446092	74481262	57
23446092	163114387	38
23446092	162861550	46
23446092	13996678	52
23446092	72999473	51
23446092	85068937	52
23446092	3483302	57
23446092	3483302	57
23446092	73029167	53
23446092	163128121	52
23446092	163128121	52
23446092	161572	60
23446092	163028017	56
23446092	162896025	38
23446092	3017808	45
23446092	3301160	40
23446092	129834655	43
23446092	4064248	37
23446092	73318551	45
23446092	74052476	42
23446092	76450222	44
23446092	85435158	34
23446092	74052250	36
23446092	73818175	44
23446092	73818175	44
23446092	72997211	60
23446092	72828489	36
23446092	86038891	44
23446092	73806187	53
23446092	73806187	53
23446092	73753448	37
23446092	73082431	47
23446092	73082431	47
23446092	85276186	45
23446092	101304443	55
23446092	56667952	41
23446092	56667952	41
23446092	5318891	37
23446092	15081162	36
23446092	75026053	34
23446092	75026053	34
23446092	4359200	37
23446092	163111398	35
23446092	163109398	55
23446092	16750990	50
23446092	75033188	48
23446092	75033188	48
23446092	75033188	48
23446092	14213722	45
23446092	14213722	45
23446092	74218545	45
23446092	75954489	35
23446092	75954489	35
23446092	75954489	35
23446092	162883082	47
23446092	74051230	36
23446092	74051230	36
23446092	162819279	47
23446092	12774564	35
23446092	162819212	41
23446092	75971801	33
23446092	163028476	41
23446092	73075753	47
23446092	73075753	47
23446092	76021218	51
23446092	76021218	51
23446092	73837272	57
23446092	73837498	37
23446092	75034359	44
23446092	162934727	33
23446092	162892445	47
23446092	5318236	37
23446092	57381727	35
23446092	57381727	35
23446092	75597612	36
23446092	57412716	38
23446092	11597321	35
23446092	11597321	35
23446092	163029640	36
23446092	11662094	35
23446092	11662094	35
23446092	75069402	35
23446092	11010921	35
23446092	12997539	36
23446092	77912842	36
23446092	77912842	36
23446092	44481784	36
23446092	25058113	37
23446092	73316641	37
23446092	74336650	37
23446092	57384566	34
23446092	163111829	50
23446092	163111829	50
23446092	162917748	49
23446092	73810150	40
23446092	73810150	40
23446092	162815334	37
23446092	162819656	45
23446092	76460315	39
23446092	76460315	39
23446092	74075911	33
23446092	74075911	33
23446092	186861	38
23446092	74976726	37
23446092	77895741	48
23446092	78128473	38
23446092	46912659	37
23446092	46912659	37
23446092	46912659	37
23446092	76448634	34
23446092	13992721	45
23446092	163104683	48
23446092	32054	42
23446092	173156	32
23446092	163063499	39
23446092	163063499	39
23446092	76418324	39
23446092	72785813	43
23446092	4816	39
23446092	4816	39
23446092	73158282	42
23446092	73158282	42
23446092	73158282	42
23446092	76534660	40
23446092	76534660	40
23446092	163051233	45
23446092	163030373	52
23446092	73189545	56
23446092	73189545	56
23446092	73189545	56
23446092	75219030	45
23446092	75219030	45
23446092	73798996	56
23446092	73798996	56
23446092	73798996	56
23446092	14681765	34
23446092	14681765	34
23446092	75072131	46
23446092	75072131	46
23446092	75072131	46
23446092	76178865	54
23446092	75244393	46
23446092	75244393	46
23446092	75244393	46
23446092	75244393	46
23446092	162945605	44
23446092	163065469	50
23446092	85204900	47
23446092	72753368	54
23446092	72753368	54
23446092	72763153	32
23446092	73195919	52
23446092	73195919	52
23446092	73195919	52
23446092	73802216	51
23446092	74051487	45
23446092	5319684	43
23446092	10060948	39
23446092	14632991	45
23446092	162867317	48
23446092	162867317	48
23446092	72666521	57
23446092	101593501	34
23446092	22311	34
23446092	22311	34
23446092	22311	34
23446092	3470	34
23446092	74051509	42
23446092	74051509	42
23446092	74051509	42
23446092	10819	43
23446092	10819	43
23446092	75225002	53
23446092	72826602	50
23446092	76511396	39
23446092	74427712	34
23446092	14486925	43
23446092	73024360	38
23446092	73024360	38
23446092	73024360	38
23446092	73024360	38
23446092	162884080	40
23446092	85204671	41
23446092	74105487	45
23446092	117339	38
23446092	205681	36
23446092	124222283	35
23446092	9839852	31
23446092	74007409	47
23446092	74007409	47
23446092	102684	40
23446092	72754651	39
23446092	101414586	35
23446092	163046932	31
23446092	163046932	31
23446092	73836753	46
23446092	73818176	34
23446092	73818176	34
23446092	72666245	43
23446092	74026655	46
23446092	73876149	45
23446092	73876149	45
23446092	4350843	36
23446092	5318667	47
23446092	14707300	47
23446092	578398	47
23446092	14707303	48
23446092	14707303	48
23446092	72666243	42
23446092	85137241	42
23446092	85137241	42
23446092	14466863	41
23446092	73299294	36
23446092	14681769	50
23446092	73810149	40
23446092	73810149	40
23446092	73810149	40
23446092	54329935	50
23446092	75587323	51
23446092	162844253	49
23446092	162844253	49
23446092	162879015	52
23446092	163068934	50
23446092	162989258	51
23446092	163006953	48
23446092	163006953	48
23446092	74376474	47
23446092	260656	39
23446092	85107010	37
23446092	494439	37
23446092	85414358	36
23446092	75049124	50
23446092	73808508	36
23446092	102247100	31
23446092	77907380	41
23446092	77907380	41
23446092	77907381	54
23446092	163081583	33
23446092	273568	44
23446092	273568	44
23446092	273568	44
23446092	74338889	46
23446092	78385080	46
23446092	78385080	46
23446092	162978391	50
23446092	14486636	50
23446092	14486636	50
23446092	85211709	48
23446092	73818178	48
23446092	73809331	47
23446092	73809331	47
23446092	73802256	47
23446092	74051434	36
23446092	74051434	36
23446092	91496	39
23446092	162867139	52
23446092	162867139	52
23446092	91691547	42
23446092	3504626	43
23446092	3504626	43
23446092	3129320	42
23446092	325735	38
23446092	73836410	48
23446092	73836410	48
23446092	73836410	48
23446092	20979890	48
23446092	72666534	49
23446092	500415	45
23446092	500413	45
23446092	500419	45
23446092	3323003	44
23446092	85193289	39
23446092	3558279	45
23446092	72733389	52
23446092	163173368	55
23446092	56671114	55
23446092	56671114	55
23446092	75068672	54
23446092	75068672	54
23446092	75068672	54
23446092	74051837	57
23446092	74051837	57
23446092	72979741	42
23446092	73009495	53
23446092	73009495	53
23446092	101417485	40
23446092	74342670	53
23446092	56664437	48
23446092	56664437	48
23446092	5491742	38
23446092	14427425	37
23446092	354176	36
23446092	42607990	37
23446092	44260105	39
23446092	12108704	38
23446092	10061145	39
23446092	73836029	39
23446092	73836029	39
23446092	163139014	38
23446092	74973297	38
23446092	53463146	37
23446092	73039668	40
23446092	163115022	29
11957706	11957706	100
11957706	3024	1
11957706	7839	4
11957706	14503990	31
11957706	50899958	32
11957706	50899958	32
11957706	456387	31
11957706	21774505	34
11957706	495221	34
11957706	137843	4
11957706	74051368	19
11957706	71442208	12
11957706	562564	27
11957706	562564	27
11957706	163137014	23
11957706	12574163	23
11957706	78167205	21
11957706	5245928	15
11957706	76445682	26
11957706	73836307	24
11957706	73836011	23
11957706	54004088	24
11957706	54004088	24
11957706	163111517	24
11957706	1658	27
11957706	76032547	28
11957706	139291438	27
11957706	74051758	27
11957706	1665	23
11957706	1665	23
11957706	7746	11
11957706	73837799	28
11957706	73836985	24
11957706	78063566	43
11957706	2999	33
11957706	2999	33
11957706	4542	30
11957706	4542	30
11957706	4542	30
11957706	74052102	24
11957706	85160675	26
11957706	85160675	26
11957706	85160675	26
11957706	73818194	27
11957706	73818194	27
11957706	73818194	27
11957706	73818194	27
11957706	163113314	28
11957706	74408267	27
11957706	74408267	27
11957706	74408267	27
11957706	73880872	26
11957706	72738632	23
11957706	163086579	17
11957706	72835532	25
11957706	72835532	25
11957706	163112700	21
11957706	85111538	26
11957706	75059738	31
11957706	163111962	58
11957706	163143450	23
11957706	85246748	39
11957706	85246705	40
11957706	85246705	40
11957706	85246705	40
11957706	72756313	26
11957706	70696939	41
11957706	13658161	42
11957706	162992515	60
11957706	73193672	35
11957706	582240	40
11957706	13994061	26
11957706	102341997	27
11957706	372629	44
11957706	620391	59
11957706	73719330	46
11957706	5491947	39
11957706	5491947	39
11957706	163192253	36
11957706	85069478	35
11957706	71717803	34
11957706	73837908	36
11957706	558826	23
11957706	81184	17
11957706	81184	17
11957706	4486397	19
11957706	23072575	4
11957706	67521	3
11957706	23247411	17
11957706	229991	10
11957706	72806189	23
11957706	163018969	19
11957706	75288294	26
11957706	75288194	29
11957706	76523873	26
11957706	75309315	28
11957706	76513685	27
11957706	162942822	28
11957706	76381886	29
11957706	14543678	29
11957706	73019604	30
11957706	163078903	27
11957706	73837566	28
11957706	73321786	28
11957706	74080759	50
11957706	74202894	30
11957706	162858705	27
11957706	74376544	26
11957706	74376545	26
11957706	163090425	27
11957706	162853686	31
11957706	14191237	31
11957706	496073	30
11957706	496073	30
11957706	162995364	29
11957706	163111326	23
11957706	74376520	29
11957706	162903428	25
11957706	162860209	28
11957706	101751339	30
11957706	75040003	25
11957706	75040003	25
11957706	75040003	25
11957706	162819623	27
11957706	101316859	47
11957706	158273	33
11957706	162819486	31
11957706	163065540	26
11957706	53322607	46
11957706	11593647	50
11957706	85261296	26
11957706	74432255	57
11957706	163108158	50
11957706	77988703	45
11957706	77988703	45
11957706	163112340	27
11957706	163146681	40
11957706	21918080	11
11957706	162790009	27
11957706	74481262	26
11957706	163114387	38
11957706	162861550	27
11957706	13996678	26
11957706	72999473	29
11957706	85068937	28
11957706	3483302	28
11957706	3483302	28
11957706	73029167	31
11957706	163128121	27
11957706	163128121	27
11957706	161572	26
11957706	163028017	28
11957706	162896025	39
11957706	3017808	20
11957706	3301160	46
11957706	129834655	46
11957706	4064248	49
11957706	73318551	34
11957706	74052476	33
11957706	76450222	32
11957706	85435158	22
11957706	74052250	31
11957706	73818175	27
11957706	73818175	27
11957706	72997211	26
11957706	72828489	26
11957706	86038891	26
11957706	73806187	28
11957706	73806187	28
11957706	73753448	30
11957706	73082431	35
11957706	73082431	35
11957706	85276186	38
11957706	101304443	29
11957706	56667952	41
11957706	56667952	41
11957706	5318891	46
11957706	15081162	45
11957706	75026053	48
11957706	75026053	48
11957706	4359200	46
11957706	163111398	28
11957706	163109398	28
11957706	16750990	31
11957706	75033188	30
11957706	75033188	30
11957706	75033188	30
11957706	14213722	33
11957706	14213722	33
11957706	74218545	36
11957706	75954489	49
11957706	75954489	49
11957706	75954489	49
11957706	162883082	32
11957706	74051230	29
11957706	74051230	29
11957706	162819279	32
11957706	12774564	23
11957706	162819212	32
11957706	75971801	55
11957706	163028476	31
11957706	73075753	28
11957706	73075753	28
11957706	76021218	25
11957706	76021218	25
11957706	73837272	28
11957706	73837498	51
11957706	75034359	33
11957706	162934727	57
11957706	162892445	35
11957706	5318236	29
11957706	57381727	49
11957706	57381727	49
11957706	75597612	52
11957706	57412716	45
11957706	11597321	51
11957706	11597321	51
11957706	163029640	45
11957706	11662094	51
11957706	11662094	51
11957706	75069402	41
11957706	11010921	44
11957706	12997539	45
11957706	77912842	43
11957706	77912842	43
11957706	44481784	46
11957706	25058113	51
11957706	73316641	45
11957706	74336650	45
11957706	57384566	48
11957706	163111829	28
11957706	163111829	28
11957706	162917748	28
11957706	73810150	42
11957706	73810150	42
11957706	162815334	34
11957706	162819656	31
11957706	76460315	43
11957706	76460315	43
11957706	74075911	26
11957706	74075911	26
11957706	186861	42
11957706	74976726	42
11957706	77895741	31
11957706	78128473	43
11957706	46912659	42
11957706	46912659	42
11957706	46912659	42
11957706	76448634	48
11957706	13992721	33
11957706	163104683	31
11957706	32054	29
11957706	173156	22
11957706	163063499	42
11957706	163063499	42
11957706	76418324	42
11957706	72785813	30
11957706	4816	26
11957706	4816	26
11957706	73158282	36
11957706	73158282	36
11957706	73158282	36
11957706	76534660	38
11957706	76534660	38
11957706	163051233	24
11957706	163030373	32
11957706	73189545	26
11957706	73189545	26
11957706	73189545	26
11957706	75219030	24
11957706	75219030	24
11957706	73798996	25
11957706	73798996	25
11957706	73798996	25
11957706	14681765	56
11957706	14681765	56
11957706	75072131	41
11957706	75072131	41
11957706	75072131	41
11957706	76178865	28
11957706	75244393	32
11957706	75244393	32
11957706	75244393	32
11957706	75244393	32
11957706	162945605	30
11957706	163065469	29
11957706	85204900	28
11957706	72753368	29
11957706	72753368	29
11957706	72763153	57
11957706	73195919	27
11957706	73195919	27
11957706	73195919	27
11957706	73802216	27
11957706	74051487	30
11957706	5319684	31
11957706	10060948	49
11957706	14632991	26
11957706	162867317	31
11957706	162867317	31
11957706	72666521	25
11957706	101593501	23
11957706	22311	21
11957706	22311	21
11957706	22311	21
11957706	3470	20
11957706	74051509	23
11957706	74051509	23
11957706	74051509	23
11957706	10819	30
11957706	10819	30
11957706	75225002	30
11957706	72826602	31
11957706	76511396	41
11957706	74427712	26
11957706	14486925	33
11957706	73024360	47
11957706	73024360	47
11957706	73024360	47
11957706	73024360	47
11957706	162884080	47
11957706	85204671	22
11957706	74105487	48
11957706	117339	25
11957706	205681	25
11957706	124222283	48
11957706	9839852	60
11957706	74007409	25
11957706	74007409	25
11957706	102684	20
11957706	72754651	49
11957706	101414586	25
11957706	163046932	47
11957706	163046932	47
11957706	73836753	27
11957706	73818176	41
11957706	73818176	41
11957706	72666245	25
11957706	74026655	28
11957706	73876149	29
11957706	73876149	29
11957706	4350843	55
11957706	5318667	28
11957706	14707300	28
11957706	578398	28
11957706	14707303	28
11957706	14707303	28
11957706	72666243	26
11957706	85137241	27
11957706	85137241	27
11957706	14466863	26
11957706	73299294	46
11957706	14681769	29
11957706	73810149	41
11957706	73810149	41
11957706	73810149	41
11957706	54329935	32
11957706	75587323	30
11957706	162844253	30
11957706	162844253	30
11957706	162879015	34
11957706	163068934	25
11957706	162989258	25
11957706	163006953	27
11957706	163006953	27
11957706	74376474	31
11957706	260656	30
11957706	85107010	30
11957706	494439	31
11957706	85414358	30
11957706	75049124	26
11957706	73808508	48
11957706	102247100	43
11957706	77907380	31
11957706	77907380	31
11957706	77907381	27
11957706	163081583	27
11957706	273568	24
11957706	273568	24
11957706	273568	24
11957706	74338889	27
11957706	78385080	28
11957706	78385080	28
11957706	162978391	29
11957706	14486636	26
11957706	14486636	26
11957706	85211709	27
11957706	73818178	31
11957706	73809331	31
11957706	73809331	31
11957706	73802256	27
11957706	74051434	27
11957706	74051434	27
11957706	91496	28
11957706	162867139	29
11957706	162867139	29
11957706	91691547	23
11957706	3504626	28
11957706	3504626	28
11957706	3129320	23
11957706	325735	30
11957706	73836410	31
11957706	73836410	31
11957706	73836410	31
11957706	20979890	27
11957706	72666534	28
11957706	500415	27
11957706	500413	27
11957706	500419	26
11957706	3323003	28
11957706	85193289	51
11957706	3558279	28
11957706	72733389	29
11957706	163173368	30
11957706	56671114	29
11957706	56671114	29
11957706	75068672	28
11957706	75068672	28
11957706	75068672	28
11957706	74051837	27
11957706	74051837	27
11957706	72979741	39
11957706	73009495	28
11957706	73009495	28
11957706	101417485	24
11957706	74342670	30
11957706	56664437	30
11957706	56664437	30
11957706	5491742	45
11957706	14427425	45
11957706	354176	48
11957706	42607990	49
11957706	44260105	44
11957706	12108704	45
11957706	10061145	40
11957706	73836029	40
11957706	73836029	40
11957706	163139014	40
11957706	74973297	37
11957706	53463146	41
11957706	73039668	27
11957706	163115022	44
3024	3024	100
3024	7839	50
3024	14503990	2
3024	50899958	1
3024	50899958	1
3024	456387	1
3024	21774505	1
3024	495221	2
3024	137843	7
3024	74051368	5
3024	71442208	3
3024	562564	1
3024	562564	1
3024	163137014	1
3024	12574163	2
3024	78167205	1
3024	5245928	1
3024	76445682	1
3024	73836307	1
3024	73836011	1
3024	54004088	2
3024	54004088	2
3024	163111517	1
3024	1658	1
3024	76032547	1
3024	139291438	1
3024	74051758	1
3024	1665	2
3024	1665	2
3024	7746	3
3024	73837799	1
3024	73836985	1
3024	78063566	0
3024	2999	1
3024	2999	1
3024	4542	1
3024	4542	1
3024	4542	1
3024	74052102	6
3024	85160675	1
3024	85160675	1
3024	85160675	1
3024	73818194	4
3024	73818194	4
3024	73818194	4
3024	73818194	4
3024	163113314	3
3024	74408267	1
3024	74408267	1
3024	74408267	1
3024	73880872	6
3024	72738632	8
3024	163086579	2
3024	72835532	1
3024	72835532	1
3024	163112700	2
3024	85111538	1
3024	75059738	1
3024	163111962	1
3024	163143450	1
3024	85246748	0
3024	85246705	0
3024	85246705	0
3024	85246705	0
3024	72756313	1
3024	70696939	0
3024	13658161	1
3024	162992515	0
3024	73193672	0
3024	582240	1
3024	13994061	1
3024	102341997	2
3024	372629	0
3024	620391	0
3024	73719330	0
3024	5491947	0
3024	5491947	0
3024	163192253	0
3024	85069478	0
3024	71717803	0
3024	73837908	0
3024	558826	1
3024	81184	2
3024	81184	2
3024	4486397	1
3024	23072575	4
3024	67521	7
3024	23247411	9
3024	229991	8
3024	72806189	1
3024	163018969	1
3024	75288294	0
3024	75288194	0
3024	76523873	0
3024	75309315	0
3024	76513685	0
3024	162942822	1
3024	76381886	1
3024	14543678	1
